name,chembl_id,smiles,predicted_affinity,predicted_hit_prob
OXYPHENISATINE,CHEMBL245807,O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1,-3.612160895614449,0.3150552719382092
INDECAINIDE,CHEMBL1201242,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,-3.61195470822894,0.2528613716858843
ROFECOXIB,CHEMBL122,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,-3.601926588564106,0.27857960436584
CARBETAPENTANE,CHEMBL73234,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,-3.5889736133681143,0.2344399305675786
METHANTHELINE,CHEMBL1201264,CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21,-3.5847729365193013,0.2366534138639343
AVOBENZONE,CHEMBL1200522,COc1ccc(C(=O)CC(=O)c2ccc(C(C)(C)C)cc2)cc1,-3.576123695094641,0.2024054726792725
CEFACLOR ANHYDROUS,CHEMBL680,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,-3.570815095363087,0.3300584097397811
NIFEDIPINE,CHEMBL193,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],-3.5686284523950382,0.2785048881836992
EFAVIRENZ,CHEMBL223228,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,-3.5616337523786235,0.2764121391038744
ANISOTROPINE,CHEMBL1186610,CCCC(CCC)C(=O)O[C@H]1C[C@H]2CC[C@@H](C1)[N+]2(C)C,-3.5550171942119846,0.2345793655814611
FLUMAZENIL,CHEMBL407,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,-3.5424602717846225,0.230797371350349
OXAPROZIN,CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-3.5294067660248856,0.3859905446103805
NIRAPARIB,CHEMBL1094636,NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12,-3.5212023882724828,0.3144290514061308
GRANISETRON,CHEMBL289469,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,-3.513788195202619,0.2188007785423455
OLOPATADINE,CHEMBL1189432,CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,-3.505812238245157,0.2978573103476693
CEPHALEXIN ANHYDROUS,CHEMBL1727,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,-3.497389893004374,0.2971955316171106
DINOPROSTONE,CHEMBL548,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,-3.480603559605305,0.3089183228977972
SERATRODAST,CHEMBL70972,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,-3.4792981965598995,0.3629357748922964
ALOSETRON,CHEMBL1110,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,-3.477830829246951,0.2844201501918348
PERAMIVIR ANHYDROUS,CHEMBL139367,CCC(CC)[C@H](NC(C)=O)[C@@H]1[C@H](O)[C@@H](C(=O)O)C[C@H]1NC(=N)N,-3.474961309527238,0.2237973163935128
VALACYCLOVIR,CHEMBL1349,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21,-3.472694983476386,0.2755796233452432
PROGLUMIDE,CHEMBL316561,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,-3.4721793234238048,0.2794300489170235
VILDAGLIPTIN,CHEMBL142703,N#C[C@@H]1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,-3.4696570402644125,0.1889343170579464
PIROXICAM,CHEMBL527,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-3.462923045882084,0.2170968506447182
HALAZEPAM,CHEMBL970,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F,-3.461740632564657,0.3380843441272436
PEFICITINIB,CHEMBL3137308,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,-3.4595353188872235,0.2888112610403386
BECLOBRATE,CHEMBL152684,CCOC(=O)C(C)(CC)Oc1ccc(Cc2ccc(Cl)cc2)cc1,-3.444320027696142,0.2180559565824876
PHENOLPHTHALEIN,CHEMBL63857,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-3.4360825512617037,0.2659360516325474
OXYBUTYNIN,CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,-3.429606200555196,0.2658392129655241
IOPHENDYLATE,CHEMBL951,CCOC(=O)CCCCCCCCC(C)c1ccc(I)cc1,-3.4225145858078565,0.2416447656958958
TORSEMIDE,CHEMBL1148,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,-3.417080159828606,0.2552020212642989
CEPHRADINE,CHEMBL1604,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,-3.4140919561960885,0.3136978303541003
BENZARONE,CHEMBL1474963,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,-3.4089244527994795,0.2950073625940679
COCAINE,CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,-3.402316401429607,0.206827444422035
GABAPENTIN ENACARBIL,CHEMBL1628502,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C,-3.4011673341545325,0.2117167697025004
WARFARIN,CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-3.388261969077289,0.2443553811674477
CLONAZEPAM,CHEMBL452,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,-3.3876361587599857,0.2954061372485423
TETRABENAZINE,CHEMBL117785,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,-3.3859474079075342,0.1758322423432284
SAXAGLIPTIN ANHYDROUS,CHEMBL385517,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,-3.382766624889909,0.2270078674431265
CAPECITABINE,CHEMBL1773,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,-3.382701754248313,0.2582043817991264
ATALUREN,CHEMBL256997,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1,-3.3785949708336656,0.3658937268655785
FENTANYL,CHEMBL596,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,-3.3715666648834413,0.2479422498121673
NALOXONE,CHEMBL80,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,-3.3618500500617388,0.2381541505091811
LOMEFLOXACIN,CHEMBL561,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-3.3610356546998696,0.3450795096007363
ONDANSETRON,CHEMBL46,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,-3.358270225406103,0.2205737799439786
BUMETANIDE,CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,-3.349169659287328,0.3155403186953788
NITRAZEPAM,CHEMBL13209,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-3.3457121184020457,0.3413321307581793
CANTHARIDIN,CHEMBL48449,C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1,-3.34295252214795,0.235889264826838
FLUNITRAZEPAM,CHEMBL13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,-3.335209334333375,0.2093301138704356
DEUTETRABENAZINE,CHEMBL3137326,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2,-3.331512600196488,0.1870622655539334
EPOPROSTENOL,CHEMBL1139,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,-3.3264523220783007,0.3036696675937017
ILOPROST,CHEMBL494,CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O,-3.324652698554135,0.3217782999305855
PIPERIDOLATE,CHEMBL1623992,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,-3.3230707881613397,0.2177087198229883
FENOFIBRATE,CHEMBL672,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,-3.318820155913805,0.1923394183486766
METHYLERGONOVINE,CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,-3.313760871662333,0.2657986459325611
FAMCICLOVIR,CHEMBL880,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,-3.312444302060872,0.2327632639713621
RUCAPARIB,CHEMBL1173055,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,-3.26655766288096,0.2575645148092104
FELODIPINE,CHEMBL1480,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,-3.266026268136029,0.3226812511276042
ISOXICAM,CHEMBL53292,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,-3.2379361181316715,0.2106203006879933
CLIDINIUM,CHEMBL620,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,-3.2277909699438974,0.2667238610899969
TOFACITINIB,CHEMBL221959,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,-3.2269659706326888,0.2277345036861583
HYDROMORPHONE,CHEMBL398707,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,-3.208363982189186,0.1847416615667772
OCTOCRYLENE,CHEMBL1201147,CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,-3.208046502610153,0.2630257547803599
BENOXINATE,CHEMBL1200,CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N,-3.204148915018396,0.2426266558913698
OXYPHENCYCLIMINE,CHEMBL1495,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1,-3.2010873354617724,0.2294065110448455
PENICILLIN G,CHEMBL29,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,-3.200168910012537,0.2640374099491848
MEBENDAZOLE,CHEMBL685,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,-3.198848806522949,0.2964501482642229
DISTIGMINE,CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,-3.194660868245708,0.2829372483218236
DINOPROST,CHEMBL815,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,-3.194187551300673,0.2522544853142064
BIOALLETHRIN,CHEMBL1788403,C=CCC1=C(C)C(OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,-3.1936859766905177,0.2042683222241584
ETRETINATE,CHEMBL464,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,-3.1887905065069164,0.2402077150345993
OXYCODONE,CHEMBL656,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,-3.1608622545402727,0.2231249790308822
METOLAZONE,CHEMBL878,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-3.159120545566438,0.2626503939190559
FLECAINIDE,CHEMBL652,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,-3.1521030192906,0.3307315374883477
OXYMORPHONE,CHEMBL963,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,-3.1507313612906005,0.1881031255770607
TRIMETHAPHAN,CHEMBL1201329,O=C1N(Cc2ccccc2)C2C[S+]3CCCC3C2N1Cc1ccccc1,-3.1430385080105467,0.2808041455133576
PIXANTRONE,CHEMBL167731,NCCNc1ccc(NCCN)c2c1C(=O)c1ccncc1C2=O,-3.141650696052072,0.2591361802020299
MELOXICAM,CHEMBL599,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,-3.1352300267539275,0.200347044823323
GLICLAZIDE,CHEMBL427216,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,-3.1343525180962097,0.2005191721119082
CELIPROLOL,CHEMBL27810,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,-3.120470576896549,0.2888059911276521
PHYSOSTIGMINE,CHEMBL94,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,-3.112622410788458,0.218374192135833
GRISEOFULVIN,CHEMBL562,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-3.106266028728279,0.1939766357175622
FLUORESCEIN,CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,-3.09564900755615,0.2743670328931518
HYDROCODONE,CHEMBL1457,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,-3.091892106056165,0.1843607266779565
NALTREXONE,CHEMBL19019,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,-3.079556287042038,0.2271866419149769
PIRENZEPINE,CHEMBL9967,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,-3.078680917395061,0.2422451359665321
VALGANCICLOVIR,CHEMBL1201314,CC(C)[C@H](N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,-3.0754328011259537,0.2948988356977488
AMLEXANOX,CHEMBL1096,CC(C)c1ccc2oc3nc(N)c(C(=O)O)cc3c(=O)c2c1,-3.068588260592691,0.3128499310005069
AMDINOCILLIN,CHEMBL530,CC1(C)S[C@@H]2[C@H](/N=C/N3CCCCCC3)C(=O)N2[C@H]1C(=O)O,-3.0677191793986403,0.2449189451709863
CILASTATIN,CHEMBL766,CC1(C)C[C@@H]1C(=O)N/C(=C\CCCCSC[C@H](N)C(=O)O)C(=O)O,-3.0649907009966078,0.2563432959236288
TIROFIBAN,CHEMBL916,CCCCS(=O)(=O)N[C@@H](Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O,-3.062779094078563,0.3029865084706188
ROSIGLITAZONE,CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,-3.0530413790801725,0.2408431111190506
PROPIOMAZINE,CHEMBL1201210,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,-3.051495566026059,0.2133633631399744
TAFAMIDIS,CHEMBL2103837,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,-3.0400997700653773,0.3313659276710898
FOSPHENYTOIN,CHEMBL1201336,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,-3.034788181401825,0.3053566588991179
EVOGLIPTIN,CHEMBL1779710,CC(C)(C)OC[C@@H]1C(=O)NCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,-3.0203917374702254,0.2896504422665367
OFLOXACIN,CHEMBL4,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-3.0178631493340973,0.3044114673162084
LEVOFLOXACIN ANHYDROUS,CHEMBL33,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,-3.0178631493340973,0.3044114673162084
BEPOTASTINE,CHEMBL1201758,O=C(O)CCCN1CCC(O[C@@H](c2ccc(Cl)cc2)c2ccccn2)CC1,-3.0145463108564794,0.335445292640636
DICYCLOMINE,CHEMBL1123,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,-3.0107484783163696,0.1751793375286145
LEVONORGESTREL,CHEMBL1389,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.005769837924245,0.168844473133826
NORGESTREL,CHEMBL2107797,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,-3.005769837924245,0.168844473133826
TRIHEPTANOIN,CHEMBL4297585,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,-2.997368253116787,0.2390434668955938
TAZOBACTAM,CHEMBL404,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,-2.987706007222186,0.2451080469896449
MISOPROSTOL,CHEMBL606,CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)OC,-2.9822197532384966,0.3124474438874378
LINEZOLID,CHEMBL126,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,-2.977610245952316,0.2211827268134905
PIOGLITAZONE,CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,-2.950166226433089,0.2235884160264799
BENOXAPROFEN,CHEMBL340978,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,-2.9435283576627214,0.2750314562279589
ESTRONE,CHEMBL1405,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,-2.94075946868816,0.2377944869272691
RACECADOTRIL,CHEMBL2103772,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,-2.93637889528272,0.3107817396572926
ATOVAQUONE,CHEMBL1450,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,-2.934904550084217,0.2520071373911143
RELEBACTAM ANHYDROUS,CHEMBL3112741,O=C(NC1CCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,-2.9307875530518634,0.2576201914565066
LISINOPRIL ANHYDROUS,CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,-2.930416541314629,0.2860575309595362
SOLIFENACIN,CHEMBL1734,O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1,-2.929525139760757,0.2796600045615708
IOFLUPANE,CHEMBL1945778,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2CCCF,-2.928085803229969,0.2155362583521629
ZOLPIDEM,CHEMBL911,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,-2.9217538350262204,0.2249672371290475
ZALEPLON,CHEMBL1521,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,-2.919702302557857,0.2536857141318538
LANINAMIVIR OCTANOATE,CHEMBL467058,CCCCCCCC(=O)OC[C@@H](O)[C@@H](OC)[C@@H]1OC(C(=O)O)=C[C@H](NC(=N)N)[C@H]1NC(C)=O,-2.9072362342707816,0.3134440428605108
LEVAMLODIPINE,CHEMBL2111097,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,-2.904452541713181,0.2971131589238208
AMLODIPINE,CHEMBL1491,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,-2.904452541713181,0.2971131589238208
SACUBITRIL,CHEMBL3137301,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,-2.8971647693761358,0.322363592286705
METHYSERGIDE,CHEMBL1065,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,-2.8933445811149343,0.2312542208217343
AZARIBINE,CHEMBL515914,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,-2.883754256390967,0.2660416829474891
DANTROLENE,CHEMBL1201288,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,-2.8774903067026982,0.2543365502391503
PIPAMAZINE,CHEMBL1909072,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,-2.8627611164224125,0.3053748248891133
CLEVIDIPINE,CHEMBL1237132,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,-2.8605628608974003,0.3262446975980641
AMPICILLIN,CHEMBL174,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,-2.858613249415108,0.2611410600886268
PANOBINOSTAT,CHEMBL483254,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,-2.8579202205774807,0.271955610986657
PENICILLIN V,CHEMBL615,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,-2.857337244895248,0.2673933423971223
LEVOCETIRIZINE,CHEMBL1201191,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,-2.84993107799076,0.2749965532941801
CETIRIZINE,CHEMBL1000,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,-2.84993107799076,0.2749965532941801
LESINURAD,CHEMBL2105720,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,-2.8458214092423253,0.284887805085256
TETRAMETHRIN,CHEMBL1788386,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-2.841126556163314,0.1949228778474941
CARBOPROST,CHEMBL1237122,CCCCC[C@](C)(O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,-2.833087239796347,0.2700361269265258
VERALIPRIDE,CHEMBL2105581,C=CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,-2.8280678121465743,0.2544602889717852
ENALAPRIL,CHEMBL578,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O,-2.823756249331152,0.2307163783231504
CEFADROXIL,CHEMBL1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,-2.807271063283669,0.2782008545100075
PROPANTHELINE,CHEMBL1180725,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C,-2.80276087883107,0.2242160312497267
PENTETIC ACID,CHEMBL780,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,-2.79478075885827,0.2458756118646527
IOFLUPANE I 123,CHEMBL3989517,COC(=O)[C@H]1[C@@H](c2ccc([123I])cc2)C[C@@H]2CC[C@H]1N2CCCF,-2.7898634007405567,0.2144878002023832
GREPAFLOXACIN,CHEMBL583,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,-2.7716835383879457,0.331549354266071
PRUCALOPRIDE,CHEMBL117287,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,-2.768423660589724,0.2275233295039817
TROSPIUM,CHEMBL1888176,O=C(O[C@H]1C[C@H]2CC[C@@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,-2.75906019894866,0.3001175543836199
VOXELOTOR,CHEMBL4101807,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,-2.7586931952457645,0.2159103295743321
KETAZOLAM,CHEMBL2104356,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,-2.7560857366857303,0.2468671720593483
AMISULPRIDE,CHEMBL243712,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,-2.75181607466601,0.2342721744105107
PIRETANIDE,CHEMBL349803,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,-2.746891793994381,0.2959478322262596
CARIPRAZINE,CHEMBL2028019,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,-2.7432343583557226,0.2394332383414562
MELPHALAN FLUFENAMIDE,CHEMBL4303060,CCOC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)[C@@H](N)Cc1ccc(N(CCCl)CCCl)cc1,-2.738433054786604,0.2979492420587449
SULINDAC,CHEMBL15770,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,-2.7382329898815847,0.3124799526846013
BICALUTAMIDE,CHEMBL409,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,-2.731224812042293,0.227547110123223
GLAFENINE,CHEMBL146095,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,-2.73073329194884,0.4057323430145475
LUBIPROSTONE,CHEMBL1201134,CCCCC(F)(F)[C@@]1(O)CC[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)O)O1,-2.721124255609203,0.3793865692714855
INDAPAMIDE,CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,-2.7061218597784014,0.2421016515629284
ETONOGESTREL,CHEMBL1531,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,-2.704295822297312,0.165472580729338
BORTEZOMIB,CHEMBL325041,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,-2.6966479947455886,0.2620436568054652
FINAFLOXACIN,CHEMBL1908370,N#Cc1c(N2C[C@@H]3NCCO[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,-2.693582890655296,0.3962342017358916
FIPEXIDE,CHEMBL254857,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,-2.6913334497070083,0.2440934687078139
CEPHALORIDINE,CHEMBL316157,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,-2.682014829831076,0.2797455311899545
NISOLDIPINE,CHEMBL1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],-2.6789759042757195,0.2741341883690479
DEXTROMORAMIDE,CHEMBL3833389,C[C@@H](CC(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)N1CCOCC1,-2.6682384683788394,0.23487876340648
FESOTERODINE,CHEMBL1201764,CC(C)C(=O)Oc1ccc(CO)cc1[C@H](CCN(C(C)C)C(C)C)c1ccccc1,-2.665945161827472,0.3025033602777131
